categoria,descricao,ean,preco,titulo,url,titulo_cb,loja,titulo_pp,k-1,k-1-qtd,k-1-qtd/1,k-10,k-10-qtd,k-10-qtd/10,k-50,k-50-qtd,k-50-qtd/50,match_rank,1/match_rank,match_rank/total
/categoria/eletrodomesticos/fogao/fogao-de-piso,"Características do Produto Tipo: Fogão de Piso Acendimento: Automático Queimadores: 2 Grandes e 4 Médios Trempe dos Queimadores: Individual Esmaltada Mesa Queimadores: Vidro Preto Base das Trempes: Esmaltada na cor Preta Botões: Removíveis Válvula de Segurança: Sim Luz no Forno: Sim (Lâmpada não acompanha o produto) Prateleiras do Forno: Uma Auto Deslizante Revestimento do Forno: Esmalte Easy Clean Temperatura: 5 posições de 180°C Até 290°C Função Grill: Não Timer Grill: Não Timer Gás: Não Espeto Giratório: Não Bandeja Coletora de Resíduos: Não Porta Removível: Sim Porta do Forno: Vidro Panorâmico Vidro Duplo na Porta: Sim Puxador da Porta: Alumínio Polido Estufa: Não Entrada de Gás: Lado Esquerdo Visto de Frente Cores das Laterais: Preto Fosco Marca: Venax Especificações Técnicas: Alimentação: Gás glp (a conversão para Gás Natural não é coberta pela garantia) Tensão: Bivolt Frequência: 50/60Hz Classificação Energética: ""A"" Etiquetas: ence e conpet Garantia: 1 Ano Potência do Queimador do Forno: 3,30kW Potência Queimadores Mesa: 1,80kW(Queim. Grande) 1,35kW(Queim. Médio) Dimensões Internas do Forno(LxPxA): 648x470x290(mm) Volume do Forno: 51,8L",7899552142503,"R$ 1.743,90",Fogao a Gas Picasso Vitreo 6 Q Preto Fosco Gas Glp,https://www.americanas.com.br/produto/43423374,fogao a gas picasso vitreo 6 q preto fosco gas glp,americanas,Fogao a Gas Picasso Vitreo 6 Q Preto Fosco Gas Glp,0,0,0,1,1,0.1,1,1,0.02,3,0.3333333333333333,0.00410958904109589
/categoria/eletrodomesticos/fogao/fogao-de-piso,"Para deixar sua cozinha super prática e moderna é essencial investir em um fogão de qualidade. E pensando sempre no melhor, trouxemos para você o Fogão Venax. Prepare deliciosas receitas de uma forma prática e eficiente. Com excelente material e acabamento, ele deixará sua cozinha com muita beleza.- Válvula de Segurança- Luz no forno- Porta Removível- Vidro Duplo na Porta- Função Grill- Timer Grill- Timer GásProdutos de decoração não inclusos. Imagens meramente ilustrativas.Modelo: Palladio VítreoCor: PretoTipo: Fogão de PisoAcendimento: Super-AutomáticoMaterial da mesa: VidroCor da mesa: PretoBase das trempes: Esmaltada na cor PretaTipo dos botões: RemovíveisEntrada de Gás: 1 - Lado Esquerdo Visto de FrenteAlimentação: Gás glpFrequência: 60HzClassificação Energética: aEtiquetas: Ence e ConpetQuantidade de queimadores: 4Queimadores: 1 Grande e 3 MédiosTrempe dos Queimadores: Individual LuxoAcabamento trempes: EsmaltadasPotência queimador do forno: 2,30 kWPotência do grill: 700 wPotência queimadores médio: 1,35 kWPotência queimador grande: 1,80 kWPrateleiras do Forno: Duas Auto DeslizantesRevestimento do Forno: Esmalte Easy CleanTemperatura: 5 posições de 180C Até 290CMaterial da porta do forno: Vidro Panorâmico EspelhadoMaterial do puxador da porta: Alumínio PolidoEstufa: Móvel com vidro espelhadoDimensões internas do forno: 29 x 37,8 x 47 cm (a x L x p)Volume do forno: 51,8 litrosMarca: VenaxConteúdo da embalagem: 1 FogãoDimensões aproximadas do produto: 92 x 48 x 61 cm (a x L x p)Dimensões aproximadas da embalagem: 89 x 49 x 63 cm (a x L x p)Peso aproximado do produto: 30 KgPeso aproximado da embalagem: 32,5 KgInformações Adicionais: Certificação inmetro / conpet",7899552140974,"R$ 1.742,90",Fogão A Gás glp Venax Palladio Vítreo 4 Bocas Preto,https://www.americanas.com.br/produto/43425240,fogão a gás glp venax palladio vítreo 4 bocas preto,americanas,Fogão A Gás glp Venax Palladio Vítreo 4 Bocas Preto,0,0,0,0,0,0.0,1,1,0.02,14,0.07142857142857142,0.019178082191780823
/categoria/eletrodomesticos/fogao/fogao-de-piso,"Prepare deliciosas receitas de forma rápida e prática com o Fogão Supreme Timer Glass. Ele possui mesa de vidro temperado sem moldura e top control, o fogão ainda conta com botões removíveis, que permitem mais facilidade na hora da limpeza. Além disso, é equipado com trempes de ferro fundido, acendimento automático e timer digital com alarme sonoro, que permite o monitoramento de suas receitas.Modelo: Supreme Timer Glass pn: 300000755 Cor: Titanium Marca: DakoBocas: 05 Tipo: de Piso Funcionamento: à Gás Mesa: Vidro temperadoTimer: Digital Sonoro Posição dos manípulos: Top Control Manípulos removíveis: Sim Trempes: Individuais de Ferro fundido e com 6 pontos de apoio Acendimento: AutomáticoCapacidade do forno: 100 litros Vidro duplo na porta do forno Acabamento do forno: Limpa fácil Luz no forno: SimVidro do forno: Vidro duplo Visor amplo da porta do forno Grades deslizantes: 01 deslizante e 01 auto deslizante Temperatura do forno: 190 à 290 graus CelsiusPotência dos queimadores: 2 queimadores Ramal de 1,7kW 2 queimadores Família de 2,0kW 1 queimador Tripla Chama de 3,3kWNúmero do Inmetro: 200002376 Eficiência energética: a Voltagem: BivoltConteúdo da embalagem: 01 x FogãoGarantia: 12 meses com o fabricante Fabricante: Dako Dimensões do produto (a x L x p): 95,2 x 76 x 63,8 cm Peso: 36,1 Kg Telefone de atendimento: 0800-601-0370 / (11) 2388-8213",7897180505271,"R$ 1.530,32",Fogão 5 Bocas à Gás Dako Supreme Timer Glass Acendimento Automático Mesa de Vidro Titanium Bivolt,https://www.americanas.com.br/produto/4720521859,fogão 5 bocas à gás dako supreme timer glass acendimento automático mesa de vidro titanium bivolt,americanas,Fogão 5 Bocas à Gás Dako Supreme Timer Glass Acendimento Automático Mesa de Vidro Titanium Bivolt,0,0,0,1,1,0.1,1,4,0.08,8,0.125,0.010958904109589041
/categoria/eletrodomesticos/fogao/fogao-de-piso,"ATENÇÃO:PRAZO DE ENTREGA (PRODUTO SOB ENCOMENDA:O prazo para entrega dos seus produtos é composto pelo seguinte cálculo:1. Prazo de aprovação do pagamento + 2. Prazo de produção do produto + 3. Prazo de coleta e despacho + 4 Envio para você (prazo de transporte).Vale lembrar que o prazo total de entrega começa a contar após o pagamento estar aprovado.Existem casos onde as fábricas podem estender o prazo por motivos de férias coletivas ou falta de matéria prima. ""CaracteristicasTipo: Fogão de PisoAcendimento: AutomáticoQueimadores: 3 Grandes e 2 MédiosTrempe dos Queimadores: Individual EsmaltadaMesa Queimadores: Vidro PretoBase das Trempes: Esmaltada na cor PretaBotões: RemovíveisVálvula de Segurança: SimLuz no Forno: NãoPrateleiras do Forno: Uma RegulávelRevestimento do Forno: Esmalte Easy CleanTemperatura: 5 posições de 180°C Até 290°CFunção Grill: NãoTimer Grill: NãoTimer Gás: NãoEspeto Giratório: NãoBandeja Coletora de Resíduos: NãoPorta Removível: SimPorta do forno: Vidro PretoVidro Duplo na Porta: SimPuxador da Porta: Aço Pintado na cor Preto FoscoEstufa: FixaPuxador da Estufa: N/AEntrada de Gás: Uma Entrada(Lado Esquerdo Visto de Frente)Cores das Laterais: Preto FoscoMarca: Venax""    ""Especificações TécnicasAlimentação: Gás GLPTensão: BivoltFrequência: 50/60HzClassificação Energética: """"A""""Etiquetas: ENCE e CONPETGarantia: 1 AnoPotência do Queimador do Forno: 3,30 kWPotência Queimadores Mesa: 1,80 kW(Queim.Grande); 1,35 kW(Queim.Médio)Dimensões Internas do Forno (LxPxA): 648x470x290(mm)Volume do Forno: 88,3 kg"" ESPECIFICAÇÕES:Fornecedor: VenaxMedida do produto: 75x61x88 cm (LxCxA)Peso do produto: 37500 gramasÍtens inclusos: 1 Fogão a gásMaterial (Composição): Aço Revestido com Pintura EletrostáticaMedida da embalagem: 77x63x89 cm (LxCxA)Peso da embalagem: 40000 gramasReferência: DELMV560.BV.GLP.PFEAN: 7899552141179Código: 710413361Outras Informações e Instruções de uso:",7899552141179,"R$ 1.733,87",Fogão a Gás Del Plus Vítreo 5 Bc Preto GLP Venax,https://www.americanas.com.br/produto/1393118092,fogão a gás del plus vítreo 5 bc preto glp venax,americanas,Fogão a Gás Del Plus Vítreo 5 Bc Preto GLP Venax,0,0,0,1,1,0.1,1,2,0.04,8,0.125,0.010958904109589041
/categoria/eletrodomesticos/fogao/fogao-de-piso,"O Mônaco Top Glass chegou para esbanjar inovação e praticidade na sua cozinha. Ele tem a beleza aliada a facilidade de limpeza, maior facilidade no controle de temperatura das bocas e do forno no mesmo lugar. Conte com a rapidez e facilidade para acender o forno ou os queimadores. Agora ficou mais fácil colocar e remover seus pratos no forno. O Mônaco Top Glass ganhou mais espaço e segurança no apoio de panelas grandes. Além do forno com excelente tamanho, ampla visão de espaço, possui porta com vidro duplo, com a parte interna removível. Conta ainda com tecnologia limpa fácil. Este produto ainda conta com: Mesa de vidro temperado sem bordas, manípulos removíveis e na base da mesa, acendimento automático, 1 grade deslizante, trempes individuais robustas, forno amplo.",7897180505158,"R$ 1.139,99",Fogão Atlas Mônaco Top Glass 5 Bocas Branco - Bivolt,https://www.americanas.com.br/produto/3007262804,fogão atlas mônaco top glass 5 bocas branco - bivolt,americanas,Fogão Atlas Mônaco Top Glass 5 Bocas Branco  Bivolt,0,0,0,1,1,0.1,1,3,0.06,7,0.14285714285714285,0.009589041095890411
/categoria/eletrodomesticos/fogao/fogao-de-piso,"Caracteristicas do ProdutoTipo: Fogão de PisoAcendimento: AutomáticoQueimadores: 2 Grandes e 4 MédiosTrempe dos Queimadores: Individual Esmaltada Mesa Queimadores: Vidro PretoBase das Trempes: Esmaltada na cor PretaBotões: RemovíveisVálvula de Segurança: SimLuz no Forno: NãoPrateleiras do Forno: Uma RegulávelRevestimento do Forno: Esmalte Easy CleanTemperatura: 5 posições de 180°C Até 290°CFunção Grill: NãoTimer Grill: NãoTimer Gás: NãoEspeto Giratório: NãoBandeja Coletora de Resíduos: NãoPorta Removível: SimPorta do Forno: Vidro Panorâmico Vidro Duplo na Porta: SimPuxador da Porta: Aço na Cor BrancoEstufa: FixaEntrada de Gás: Uma Entrada (Lado Esquerdo Visto de Frente)Cores das Laterais: BrancoMarca: VenaxEspecificações Técnicas:Alimentação: Gás GLP (A conversão para Gás Natural não é coberta pela garantia)Tensão: BivoltFrequência: 50/60HzClassificação Energética:""A""Etiquetas: ENCE e CONPETGarantia: 1 AnoPotência do Queimador do Forno: 3,30kWPotência Queimadores Mesa: 1,80kW(Queim.Grande) 1,35kW(Queim.Médio)Dimensões Internas do Forno(LxPxA): 648x470x290(mm)Volume do Forno: 51,8L",7899552142367,"R$ 1.495,71",Fogao A Gas Delplus Vitreo 6 Q Branco Gás Glp,https://www.americanas.com.br/produto/43409360,fogao a gas delplus vitreo 6 q branco gás glp,americanas,Fogao A Gas Delplus Vitreo 6 Q Branco Gás Glp,1,1,1,1,1,0.1,1,1,0.02,1,1.0,0.0013698630136986301
/categoria/eletrodomesticos/fogao/fogao-de-piso,"Fogão 5 bocas Inox Atlas New Fastcook com Acendimento AutomáticoPeso: 28,6 kgMarca: AtlasVoltagem: BivoltCor: InoxLinha: New FastcookQuantidade de Bocas: 5 bocasTipo de Acendimento: AutomáticoGarantia: 12 mesesAcabamento da Mesa: InoxInstalação: Fogão de PisoDimensões do Produto: 75 x 93,1 x 59,5 cm (Largura x Altura x Profundidade)Dimensões do Forno: 64cm x 30cm x 45cm (Largura x Altura x Profundidade)Funcionamento: GásCapacidade do Forno: 86,5 LitrosAcabamento do Forno: Limpa FácilLuz no Forno: Sim (lâmpada acompanha o produto)Vidro do Forno: Vidro DuploTrempes: Trempe Dupla em Aço EsmaltadoGrades do Forno: 1 Grade deslizanteBotôes Removíveis: SimFabricação: NacionalPotência dos queimadores: 2Q Ramal 1,7kW, 2Q Família 2,0 kW e 1Q Megachama 3,0KWSistema Bloqueia gás: SimEficiência Energética: aean: 7897180507619Garantia de fabrica: 12 meses",7897180507619,"R$ 984,72",Fogão 5 Bocas Inox com Mesa Inox Atlas New Fastcook Bivolt,https://www.americanas.com.br/produto/3947051038,fogão 5 bocas inox com mesa inox atlas new fastcook bivolt,americanas,Fogão 5 Bocas Inox com Mesa Inox Atlas New Fastcook Bivolt,0,0,0,1,1,0.1,1,2,0.04,7,0.14285714285714285,0.009589041095890411
/categoria/eletrodomesticos/fogao/fogao-de-piso,"A nova Linha de Fogões Íris Glass 5 bocas é composta por peças únicas que unem modernidade e beleza e deixam a limpeza muito mais simples e descomplicada. A variedade de cores também vai encantar você. Fogão Iris Glass é indicado para todos os tipos de cozinhas, com frente em peça única, sem tampa de vidro e mesa de vidro transmite modernidade e beleza, tem amplo visor do forno e com o sistema de esmaltação Cleartec no forno deixa a limpeza muito mais simples e descomplicada. - Tempres individuais reforçadas 5mm - Base do queimador esmaltada, mais fácil de limpar e mais durável - Mesa de vidro temperado, elegante e prático para limpeza - Forno com tecnologia de esmaltação cleartec - Sistema Top Control - manipuladores na mesa - Design frontal em peça única - Luz de forno - Forno com 1 grade deslizante e 1 fixa Incluso:1 Kit de pés Manual e certificado de garantia Cor: PretoModelo: Iris GlassMaterial da estrutura: AçoMaterial dos pés: PolipropilenoQuantidade de queimadores: 5Material das tempres: AçoMaterial da mesa: Vidro temperado 6mmTipo de acendimento: AutomáticoTensão: BivoltCapacidade do forno: 94 LitrosPorta do forno: Vidro duplo temperadoTipo de grade de forno: 1 Fixa e 1 deslizanteCubagem: 0,37 m3Queimadores rápido: 1 de 1,8 KwQueimadores semi rápido: 1 de 1,6 KwQueimadores super rápidos: 3 de 2,75 KwMarca: RealceConteúdo da embalagem: 1 FogãoDimensões aproximadas do produto: 90,6 x 73,5 x 63 cm (A x L x P)Dimensões aproximadas da embalagem: 81 x 75 x 64 cm (A x L x C)Peso aproximado do produto: 33,5 KgPeso aproximado da embalagem: 36,5 KgInformações Adicionais: Maior qualidade e durabilidade no dia a diaProdutos de decoração não inclusos. Imagens meramente ilustrativas. As cores dos objetos podem sofrer alterações devido a luminosidade, configurações do monitor e até mesmo a percepção do usuário.",7899639786057,"R$ 1.491,21",Fogão 5 Bocas Realce Iris Glass Mesa De Vidro Preto Bivolt,https://www.americanas.com.br/produto/1641364189,fogão 5 bocas realce iris glass mesa de vidro preto bivolt,americanas,Fogão 5 Bocas Realce Iris Glass Mesa De Vidro Preto Bivolt,0,0,0,0,0,0.0,0,0,0.0,224,0.004464285714285714,0.30684931506849317
/categoria/eletrodomesticos/fogao/fogao-de-piso,"Fogão 5 Bocas com Mesa de Vidro Dako Supreme Glass: design e acabamento de dar água na boca! Com mesa de vidro temperado sem moldura e top control, o fogão ainda conta com botões removíveis, que permitem mais facilidade na hora da limpeza. Além disso, é equipado com trempes de ferro fundido e acendimento automático. A versão 5 bocas possui 2 queimadores de 1,7kW, 2 queimadores Família de 2,0kW e 1 queimador Tripla Chama de 3,3kW. Características Marca: Dako Linha: Supreme Ref.: 300000570 Cor: Branco Voltagem: Bivolt Fabricação: Nacional Botões Removíveis Sistema Corta/Bloqueia Gás Instalação: Fogão de Piso Funcionamento: Gás Quantidade de bocas: 5 bocas Capacidade do forno: 100 Litros Tipo de acendimento: Automático Eficiência Energética: a Acabamento da Mesa: Vidro Temperado Vidro do forno: Vidro Duplo Acabamento do forno: Limpa Fácil Luz no forno: Sim (lâmpada acompanha o produto) Trempes: Individual em Ferro Fundido com 4 pontos de apoio Grades do forno: 2 Grades deslizantes Potência: 2Q Ramal de 1,7kW, 2Q Família de 2,0kW e 1Q Tripla Chama de 3,3kW Dimensões Aproximado do Produto (LxAxP): 76 cm x 95,2 cm x 63,8 cm Dimensões Aproximadas Internas do Forno (LxAxP): 61,5 cm x 36 cm x 45 cm Imagens meramente ilustrativas. Importante: Imprescindível à conferência no ato da entrega. Em caso de anormalidade, recuse o recebimento. Garantia de 12 meses contra defeitos de fabricação, de acordo com as normas do fabricante. Produto novo, original, lacrado e acompanha nota fiscal.",7897180504311,"R$ 1.655,90",Fogão de Piso Dako Supreme Glass 5 Bocas a Gas Acendimento Automático Branco Bivolt,https://www.americanas.com.br/produto/4866400355,fogão de piso dako supreme glass 5 bocas a gas acendimento automático branco bivolt,americanas,Fogão de Piso Dako Supreme Glass 5 Bocas a Gas Acendimento Automático Branco Bivolt,0,0,0,1,2,0.2,1,3,0.06,3,0.3333333333333333,0.00410958904109589
/categoria/eletrodomesticos/fogao/fogao-de-piso,"elegância clássica com alto padrão de qualidade! Agora ficou fácil cozinhar e ter o fogão sempre limpo. Com a linha Vitrum, que possui mesa de vidro temperado, grades e trempes individuais, a sujeira não acumula, facilitando na hora de limpar seu fogão. Mesa de Vidro Temperado – Facilidade de Limpeza e Segurança na Mesma Medida. Trempe de Ferro Fundido – Segurança Reforçada no Uso. Luz de Forno com Lâmpada Blindada – Visibilidade com Segurança. Puxador de Alumínio Escovado – A Resistencia e a Beleza a Favor da Funcionalidade. Forno Limpa Fácil – Interior limpo sem esforço. Prateleira Deslizante – Retirada de alimentos com mais facilidade. Manípulos removíveis com sinalizador de posição – Fácil de Limpar e Seguro. Porta do Forno com Dobradiça Multiestágio – Inovação a serviço da sua Segurança. Tripla Chama – Mais Potência e Rapidez no Cozimento de Alimentos.",7892946336120,"R$ 1.565,09",Fogão Vitrum 5 Bocas - Branco,https://www.americanas.com.br/produto/4730487130,fogão vitrum 5 bocas - branco,americanas,Fogão Vitrum 5 Bocas  Branco,0,0,0,1,1,0.1,1,4,0.08,10,0.1,0.0136986301369863
